"tweet_id","depth","breadth"
"1098919148783091712",3,1
"1098922391009398784",0,1
"1098922391009398784",1,1
"1098922391009398784",2,1
"1098922391009398784",3,3
"1098924433618550784",0,1
"1098924433618550784",1,3
"1098924433618550784",2,1
"1098924433618550784",3,1
"1098924433618550784",4,1
"1098924433618550784",5,1
"1098924433618550784",6,1
"1098925658372227073",0,1
"1098925658372227073",1,3
"1098925658372227073",2,1
"1098925658372227073",3,1
"1098926002292441089",0,1
"1098926002292441089",1,2
"1098926002292441089",2,3
"1098926002292441089",3,2
"1098926002292441089",4,2
"1098926002292441089",5,1
"1098926002292441089",6,1
"1098926002292441089",7,1
"1098926211991068673",0,1
"1098926211991068673",1,2
"1098926971181060096",0,1
"1098926971181060096",1,3
"1098926971181060096",2,2
"1098927042500931584",0,1
"1098927042500931584",1,28
"1098927042500931584",2,22
"1098927042500931584",3,20
"1098927042500931584",4,11
"1098927042500931584",5,2
"1098927549986586625",0,1
"1098927549986586625",1,20
"1098927549986586625",2,2
"1098928229459640320",0,1
"1098928229459640320",1,10
"1098928229459640320",2,5
"1098928229459640320",3,5
"1098928229459640320",4,6
"1098928229459640320",5,2
"1098928913147981824",0,1
"1098928913147981824",1,4
"1098928913147981824",2,1
"1098930196609150977",0,1
"1098930196609150977",1,2
"1098930196609150977",2,4
"1098930196609150977",3,2
"1098930196609150977",4,1
"1098930196609150977",5,1
"1098930196609150977",6,1
"1098930695722930177",0,1
"1098930695722930177",1,5
"1098934248298475520",0,1
"1098934248298475520",1,4
"1098934248298475520",2,1
"1098935192021028865",0,1
"1098935192021028865",1,2
"1098935192021028865",2,2
"1098937574394130432",0,1
"1098937574394130432",1,26
"1098937574394130432",2,5
"1098938094483578880",0,1
"1098938094483578880",1,1
"1098938094483578880",2,2
"1098939688314916864",0,1
"1098939688314916864",1,1
"1098939688314916864",2,2
"1098942209095692288",0,1
"1098942209095692288",1,4
"1098942481696206850",0,1
"1098942481696206850",1,2
"1098942481696206850",2,3
"1098942481696206850",3,2
"1098942481696206850",4,2
"1098943698044420098",0,1
"1098943698044420098",1,7
"1098943698044420098",2,5
"1098944633394978816",0,1
"1098944633394978816",1,49
"1098944633394978816",2,15
"1098944633394978816",3,1
"1098944633394978816",4,1
"1098944633394978816",5,1
"1098949851105120256",0,1
"1098949851105120256",1,2
"1098949851105120256",2,1
"1098950220187086853",0,1
"1098950220187086853",1,68
"1098950220187086853",2,9
"1098950220187086853",3,3
"1098950220187086853",4,1
"1098950723516186626",0,1
"1098950723516186626",1,7
"1098950723516186626",2,7
"1098950723516186626",3,8
"1098950723516186626",4,7
"1098950723516186626",5,6
"1098950723516186626",6,3
"1098950723516186626",7,1
"1098950723516186626",8,1
"1098950748694593541",0,1
"1098950748694593541",1,2
"1098950748694593541",2,1
"1098950748694593541",3,2
"1098951126186184706",0,1
"1098951126186184706",1,2
"1098951126186184706",2,2
"1098951126186184706",3,1
"1098951818220990464",0,1
"1098951818220990464",1,9
"1098954716506189826",0,1
"1098954716506189826",1,5
"1098954716506189826",2,4
"1098954716506189826",3,3
"1098954716506189826",4,4
"1098954716506189826",5,4
"1098954716506189826",6,2
"1098956469700100096",0,1
"1098956469700100096",1,3
"1098957946107686912",0,1
"1098957946107686912",1,1
"1098957946107686912",2,2
"1098958092895686656",0,1
"1098958092895686656",1,2
"1098958092895686656",2,2
"1098958092895686656",3,2
"1098960022292348929",0,1
"1098960022292348929",1,4
"1098960022292348929",2,1
"1098962958317744128",0,2
"1098962958317744128",1,37
"1098962958317744128",2,13
"1098962958317744128",3,9
"1098962958317744128",4,3
"1098963507763007490",0,1
"1098963507763007490",1,2
"1098963507763007490",2,1
"1098963507763007490",3,1
"1098964858341535744",0,1
"1098964858341535744",1,3
"1098964858341535744",2,1
"1098964858341535744",3,3
"1098964858341535744",4,1
"1098964858341535744",5,3
"1098964858341535744",6,1
"1098964858341535744",7,2
"1098964858341535744",8,1
"1098964858341535744",9,4
"1098964858341535744",10,26
"1098964858341535744",11,2
"1098964858341535744",12,3
"1098964900284690433",0,1
"1098964900284690433",1,5
"1098967043578175489",0,1
"1098967043578175489",1,1
"1098967127426510848",0,1
"1098967127426510848",1,8
"1098967127426510848",2,3
"1098967127426510848",3,3
"1098967156799275008",0,1
"1098967156799275008",1,3
"1098967156799275008",2,1
"1098967156799275008",3,1
"1098967987263016960",0,1
"1098967987263016960",1,4
"1098968192796495874",0,1
"1098968192796495874",1,1
"1098968192796495874",2,1
"1098968192796495874",3,1
"1098968192796495874",4,2
"1098968192796495874",5,1
"1098969123915223041",0,1
"1098969123915223041",1,5
"1098969199420964865",0,1
"1098969199420964865",1,18
"1098969199420964865",2,5
"1098969199420964865",3,3
"1098969199420964865",4,1
"1098969199420964865",5,1
"1098969446914371584",0,1
"1098969446914371584",1,3
"1098969446914371584",2,13
"1098969748870582272",0,1
"1098969748870582272",1,1
"1098969748870582272",2,1
"1098969748870582272",3,1
"1098969748870582272",4,1
"1098969748870582272",5,1
"1098970457728937985",0,1
"1098970457728937985",1,7
"1098971921532706816",0,1
"1098971921532706816",1,6
"1098971921532706816",2,1
"1098971921532706816",3,1
"1098971921532706816",4,1
"1098971921532706816",5,2
"1098971950897086465",0,1
"1098971950897086465",1,10
"1098971950897086465",2,2
"1098971950897086465",3,1
"1098972227708612612",0,1
"1098972227708612612",1,1
"1098972227708612612",2,2
"1098972227708612612",3,1
"1098972630390996993",0,1
"1098972630390996993",1,2
"1098972630390996993",2,2
"1098972630390996993",3,1
"1098974693984518146",0,1
"1098974693984518146",1,2
"1098974693984518146",2,1
"1098974693984518146",3,2
"1098975436351115266",0,1
"1098975436351115266",1,5
"1098976031950729216",0,1
"1098976031950729216",1,6
"1098976031950729216",2,1
"1098976413615439872",0,1
"1098976413615439872",1,57
"1098976413615439872",2,9
"1098976413615439872",3,1
"1098980263999213569",0,1
"1098980263999213569",1,5
"1098980817668370432",0,1
"1098980817668370432",1,32
"1098980817668370432",2,5
"1098980817668370432",3,3
"1098980817668370432",4,3
"1098980817668370432",5,2
"1098981291624751105",0,2
"1098981291624751105",1,3
"1098981291624751105",2,3
"1098981291624751105",3,3
"1098981291624751105",4,3
"1098981291624751105",5,1
"1098981291624751105",6,1
"1098982126291206149",0,1
"1098982126291206149",1,4
"1098982126291206149",2,2
"1098982126291206149",3,1
"1098982126291206149",4,6
"1098982126291206149",5,1
"1098982382143660032",0,1
"1098982382143660032",1,10
"1098982382143660032",2,13
"1098982382143660032",3,4
"1098982382143660032",4,2
"1098982382143660032",5,1
"1098982382143660032",6,1
"1098982382143660032",7,1
"1098983330039689217",0,1
"1098983330039689217",1,11
"1098983330039689217",2,4
"1098983330039689217",3,1
"1098983850154184704",0,1
"1098983850154184704",1,3
"1098984043075514368",0,1
"1098984043075514368",1,6
"1098984043075514368",2,1
"1098985683039997952",0,1
"1098985683039997952",1,2
"1098987432068943875",0,1
"1098987432068943875",1,2
"1098987432068943875",2,1
"1098987432068943875",3,1
"1098987432068943875",4,1
"1098988652619796480",0,1
"1098988652619796480",1,6
"1098988652619796480",2,1
"1098988652619796480",3,4
"1098988652619796480",4,1
"1098988652619796480",5,2
"1098988912658300939",0,1
"1098988912658300939",1,7
"1098988912658300939",2,1
"1098992481994190848",0,1
"1098992481994190848",1,7
"1098993283110440960",0,2
"1098993283110440960",1,4
"1098993283110440960",2,2
"1098993283110440960",3,2
"1098993283110440960",4,3
"1098993283110440960",5,2
"1098993794815537154",0,8
"1098993794815537154",1,11
"1098993794815537154",2,15
"1098993794815537154",3,8
"1098993794815537154",4,5
"1098993794815537154",5,3
"1098993803204153344",0,1
"1098993803204153344",1,1
"1098993803204153344",2,1
"1098993803204153344",3,3
"1098993803204153344",4,2
"1098993803204153344",5,2
"1098993803204153344",6,3
"1098993803204153344",7,3
"1098993803204153344",8,2
"1098993803204153344",9,2
"1098993803204153344",10,3
"1098993803204153344",11,3
"1098993803204153344",12,3
"1098993803204153344",13,3
"1098993803204153344",14,6
"1098993803204153344",15,2
"1098993803204153344",16,2
"1098993803204153344",17,3
"1098993803204153344",18,1
"1098993803204153344",19,3
"1098993803204153344",20,1
"1098993803204153344",21,1
"1098993803204153344",22,1
"1098993803204153344",23,1
"1098993803204153344",24,1
"1098993803204153344",25,4
"1098993803204153344",26,1
"1098993803204153344",27,1
"1098993803204153344",28,4
"1098993803204153344",29,2
"1098993803204153344",30,1
"1098993803204153344",31,2
"1098993803204153344",32,1
"1098994163922673664",0,1
"1098994163922673664",1,2
"1098994163922673664",2,1
"1098995317381320704",0,1
"1098995317381320704",1,4
"1098995317381320704",2,3
"1098995678079004674",0,1
"1098995678079004674",1,2
"1098995678079004674",2,9
"1098995678079004674",3,1
"1098997569689145345",0,1
"1098997569689145345",1,2
"1098997569689145345",2,1
"1098997569689145345",3,1
"1098997762652286976",0,1
"1098997762652286976",1,2
"1098997762652286976",2,2
"1098997762652286976",3,2
"1098997762652286976",4,1
"1098997762652286976",5,1
"1098998765069975553",0,1
"1098998765069975553",1,17
"1098998765069975553",2,3
"1098999624898134022",0,1
"1098999624898134022",1,9
"1098999624898134022",2,4
"1098999624898134022",3,2
"1098999838803456001",0,1
"1098999838803456001",1,2
"1098999838803456001",2,2
"1098999838803456001",3,1
"1099000581199446016",0,1
"1099000581199446016",1,1
"1099000581199446016",2,2
"1099000581199446016",3,5
"1099000581199446016",4,2
"1099000581199446016",5,1
"1099000581199446016",6,1
"1099000946133209088",0,1
"1099000946133209088",1,10
"1099000946133209088",2,1
"1099001537496473600",0,1
"1099001537496473600",1,7
"1099005236889509888",0,1
"1099005236889509888",1,1
"1099005236889509888",2,1
"1099005236889509888",3,1
"1099005756978929665",0,1
"1099005756978929665",1,5
"1099005756978929665",2,3
"1099005924767944704",0,1
"1099005924767944704",1,8
"1099007124347211776",0,1
"1099007124347211776",1,35
"1099007124347211776",2,12
"1099007124347211776",3,15
"1099007124347211776",4,17
"1099007124347211776",5,6
"1099007124347211776",6,6
"1099007124347211776",7,3
"1099008634296651776",0,1
"1099008634296651776",1,10
"1099008760108875776",0,1
"1099008760108875776",1,40
"1099008760108875776",2,27
"1099008760108875776",3,4
"1099009653504176128",0,1
"1099009653504176128",1,3
"1099010794354868224",0,3
"1099010794354868224",1,3
"1099010794354868224",2,3
"1099010794354868224",3,2
"1099010794354868224",4,2
"1099010794354868224",5,1
"1099011851319418880",0,1
"1099011851319418880",1,6
"1099011851319418880",2,4
"1099012044244815872",0,1
"1099012044244815872",1,3
"1099012044244815872",2,2
"1099012044244815872",3,1
"1099012044244815872",4,1
"1099012044244815872",5,1
"1099012044244815872",6,3
"1099014728620199937",0,1
"1099014728620199937",1,2
"1099014728620199937",2,2
"1099014728620199937",3,2
"1099015227742568448",0,1
"1099015227742568448",1,41
"1099015227742568448",2,3
"1099015974290972673",0,1
"1099015974290972673",1,2
"1099015974290972673",2,4
"1099015974290972673",3,1
"1099017295496732672",0,1
"1099017295496732672",1,6
"1099017295496732672",2,7
"1099017295496732672",3,1
"1099017295496732672",4,5
"1099017295496732672",5,1
"1099017295496732672",6,1
"1099017928836554752",0,1
"1099017928836554752",1,2
"1099017928836554752",2,2
"1099017928836554752",3,2
"1099017928836554752",4,1
"1099017928836554752",5,2
"1099018306332307456",0,3
"1099018306332307456",1,11
"1099019841477009410",0,1
"1099019841477009410",1,2
"1099019841477009410",2,2
"1099019841477009410",3,1
"1099020286043729920",0,1
"1099020286043729920",1,2
"1099020286043729920",2,1
"1099020286043729920",3,1
"1099020286043729920",4,1
"1099020286043729920",5,2
"1099020286043729920",6,4
"1099020286043729920",7,2
"1099020286043729920",8,1
"1099021611464716298",0,1
"1099021611464716298",1,75
"1099021611464716298",2,10
"1099021611464716298",3,3
"1099021611464716298",4,1
"1099021787608825857",0,1
"1099021787608825857",1,78
"1099021787608825857",2,2
"1099022144141447168",0,1
"1099022144141447168",1,7
"1099022144141447168",2,1
"1099022144141447168",3,1
"1099022144141447168",4,4
"1099022144141447168",5,5
"1099022144141447168",6,4
"1099022144141447168",7,5
"1099022144141447168",8,1
"1099023947687817216",0,1
"1099023947687817216",1,3
"1099023947687817216",2,1
"1099024295802687488",0,1
"1099024295802687488",1,3
"1099024295802687488",2,4
"1099024295802687488",3,1
"1099024295802687488",4,1
"1099025621206880261",0,1
"1099025621206880261",1,2
"1099025621206880261",2,2
"1099025621206880261",3,3
"1099025621206880261",4,3
"1099025621206880261",5,1
"1099026002884419585",0,7
"1099026002884419585",1,8
"1099026002884419585",2,2
"1099026002884419585",3,1
"1099026258732769280",0,1
"1099026258732769280",1,10
"1099028146177871872",0,1
"1099028146177871872",1,5
"1099028146177871872",2,1
"1099029295400390656",0,1
"1099029295400390656",1,1
"1099029295400390656",2,1
"1099029295400390656",3,1
"1099029295400390656",4,2
"1099029295400390656",5,1
"1099029295400390656",6,1
"1099029295400390656",7,1
"1099029312177688578",0,1
"1099029312177688578",1,7
"1099029312177688578",2,2
"1099029802932068352",0,1
"1099029802932068352",1,43
"1099029802932068352",2,5
"1099029802932068352",3,5
"1099029802932068352",4,2
"1099029802932068352",5,6
"1099029802932068352",6,7
"1099029802932068352",7,5
"1099029802932068352",8,2
"1099029802932068352",9,1
"1099030264305528832",0,1
"1099030264305528832",1,5
"1099030264305528832",2,2
"1099030264305528832",3,1
"1099030264305528832",4,2
"1099031648413384711",0,1
"1099031648413384711",1,6
"1099031648413384711",2,3
"1099033980442009600",0,1
"1099033980442009600",1,19
"1099033980442009600",2,8
"1099033980442009600",3,22
"1099033980442009600",4,7
"1099033980442009600",5,3
"1099033980442009600",6,1
"1099036236990291968",0,1
"1099036236990291968",1,11
"1099036236990291968",2,3
"1099037893748838400",0,1
"1099037893748838400",1,3
"1099037893748838400",2,1
"1099043736418508800",0,1
"1099043736418508800",1,61
"1099043736418508800",2,16
"1099043736418508800",3,3
"1099043736418508800",4,1
"1099044126497169409",0,1
"1099044126497169409",1,3
"1099044126497169409",2,5
"1099044126497169409",3,1
"1099044126497169409",4,1
"1099044197762560000",0,1
"1099044197762560000",1,29
"1099044197762560000",2,1
"1099045045049602048",0,1
"1099045045049602048",1,87
"1099045045049602048",2,6
"1099047150586081280",0,1
"1099047150586081280",1,6
"1099047150586081280",2,2
"1099047230265348096",0,1
"1099047230265348096",1,11
"1099047230265348096",2,1
"1099047351883350021",0,2
"1099047351883350021",1,2
"1099047444153843713",0,1
"1099047444153843713",1,6
"1099048400492945409",0,1
"1099048400492945409",1,1
"1099048400492945409",2,3
"1099049130301636609",0,1
"1099049130301636609",1,2
"1099049130301636609",2,1
"1099049130301636609",3,1
"1099049130301636609",4,1
"1099049130301636609",5,1
"1099049130301636609",6,1
"1099049130301636609",7,1
"1099049130301636609",8,1
"1099049130301636609",9,1
"1099049130301636609",10,1
"1099051940468539393",0,1
"1099051940468539393",1,7
"1099052083054067718",0,1
"1099052083054067718",1,2
"1099052083054067718",2,5
"1099052083054067718",3,1
"1099052083054067718",4,1
"1099052083054067718",5,1
"1099053525928108032",0,1
"1099053525928108032",1,1
"1099053525928108032",2,1
"1099057204320075787",0,1
"1099057204320075787",1,2
"1099057896359288837",0,1
"1099057896359288837",1,2
"1099057896359288837",2,10
"1099057896359288837",3,5
"1099057896359288837",4,3
"1099057896359288837",5,1
"1099058240300740608",0,1
"1099058240300740608",1,3
"1099058240300740608",2,3
"1099064561125199872",0,1
"1099064561125199872",1,13
"1099064561125199872",2,5
"1099064561125199872",3,4
"1099064561125199872",4,5
"1099065420940828673",0,1
"1099065420940828673",1,2
"1099065420940828673",2,5
"1099066301748658176",0,1
"1099066301748658176",1,1
"1099066301748658176",2,1
"1099066301748658176",3,1
"1099066301748658176",4,1
"1099066301748658176",5,1
"1099072089909121024",0,1
"1099072089909121024",1,5
"1099072270276935680",0,1
"1099072270276935680",1,3
"1099072270276935680",2,1
"1099072479962808320",0,1
"1099072479962808320",1,11
"1099073486620786689",0,1
"1099073486620786689",1,5
"1099073486620786689",2,1
"1099074317063725056",0,1
"1099074317063725056",1,1
"1099074317063725056",2,1
"1099074317063725056",3,1
"1099074484848472065",0,1
"1099074484848472065",1,2
"1099074484848472065",2,2
"1099074484848472065",3,2
"1099077538297593856",0,5
"1099077538297593856",1,5
"1099077538297593856",2,1
"1099077538297593856",3,1
"1099078062581280768",0,1
"1099078062581280768",1,12
"1099078062581280768",2,6
"1099078062581280768",3,5
"1099078062581280768",4,2
"1099078960187461639",0,1
"1099078960187461639",1,3
"1099078960187461639",2,1
"1099081631925657602",0,1
"1099081631925657602",1,4
"1099083842323918852",0,1
"1099083842323918852",1,2
"1099083842323918852",2,1
"1099083842323918852",3,1
"1099085402625982466",0,1
"1099085402625982466",1,39
"1099085402625982466",2,3
"1099087675930349568",0,1
"1099087675930349568",1,15
"1099087675930349568",2,2
"1099090037335945216",0,1
"1099090037335945216",1,2
"1099093946427420672",0,1
"1099093946427420672",1,2
"1099093946427420672",2,2
"1099096312023339008",0,1
"1099096312023339008",1,3
"1099096312023339008",2,3
"1099096312023339008",3,1
"1099096605599383552",0,3
"1099096605599383552",1,4
"1099096605599383552",2,2
"1099096605599383552",3,2
"1099096605599383552",4,3
"1099096605599383552",5,5
"1099096605599383552",6,1
"1099096836290285568",0,1
"1099096836290285568",1,1
"1099096836290285568",2,1
"1099096836290285568",3,1
"1099096836290285568",4,1
"1099096911779385346",0,1
"1099096911779385346",1,2
"1099096911779385346",2,3
"1099096911779385346",3,1
"1099097314428375041",0,2
"1099097314428375041",1,9
"1099097314428375041",2,2
"1099098086201118721",0,2
"1099098086201118721",1,2
"1099098086201118721",2,1
"1099099860383391744",0,1
"1099099860383391744",1,1
"1099099860383391744",2,1
"1099100195932000258",0,1
"1099100195932000258",1,1
"1099100195932000258",2,4
"1099100980279496704",0,1
"1099100980279496704",1,17
"1099100980279496704",2,4
"1099101391317028867",0,1
"1099101391317028867",1,2
"1099101391317028867",2,1
"1099102746089791489",0,1
"1099102746089791489",1,2
"1099102746089791489",2,1
"1099102746089791489",3,1
"1099103073237008386",0,1
"1099103073237008386",1,1
"1099103073237008386",2,1
"1099103073237008386",3,3
"1099103073237008386",4,2
"1099105199740911616",0,1
"1099105199740911616",1,2
"1099105199740911616",2,1
"1099105199740911616",3,1
"1099105199740911616",4,1
"1099105199740911616",5,1
"1099105199740911616",6,2
"1099106764224692224",0,1
"1099106764224692224",1,1
"1099106764224692224",2,7
"1099106764224692224",3,1
"1099107724728639488",0,1
"1099107724728639488",1,2
"1099107724728639488",2,2
"1099107724728639488",3,1
"1099107724728639488",4,1
"1099107724728639488",5,1
"1099107724728639488",6,1
"1099108093806477315",0,1
"1099108093806477315",1,5
"1099108093806477315",2,2
"1099108093806477315",3,1
"1099109863802597377",0,1
"1099109863802597377",1,37
"1099109863802597377",2,16
"1099109863802597377",3,3
"1099109863802597377",4,2
"1099109863802597377",5,1
"1099109863802597377",6,1
"1099112078411993088",0,1
"1099112078411993088",1,7
"1099112078411993088",2,14
"1099112078411993088",3,3
"1099112078411993088",4,6
"1099112078411993088",5,1
"1099113277961887750",0,1
"1099113277961887750",1,8
"1099113277961887750",2,3
"1099113277961887750",3,1
"1099113772906512390",0,1
"1099113772906512390",1,17
"1099113772906512390",2,2
"1099113772906512390",3,2
"1099113772906512390",4,1
"1099114028754845696",0,1
"1099114028754845696",1,4
"1099114028754845696",2,1
"1099116641806417921",0,1
"1099116641806417921",1,6
"1099116641806417921",2,1
"1099116641806417921",3,1
"1099116641806417921",4,1
"1099116641806417921",5,2
"1099116641806417921",6,2
"1099120001427128320",0,1
"1099120001427128320",1,46
"1099124711621939200",0,1
"1099124711621939200",1,1
"1099125483394887680",0,1
"1099125483394887680",1,2
"1099125483394887680",2,3
"1099125483394887680",3,2
"1099125483394887680",4,2
"1099125483394887680",5,3
"1099125483394887680",6,1
"1099125483394887680",7,1
"1099125483394887680",8,1
"1099125483394887680",9,1
"1099125483394887680",10,1
"1099127580546994176",0,1
"1099127580546994176",1,5
"1099127580546994176",2,2
"1099127702198648832",0,1
"1099127702198648832",1,3
"1099127702198648832",2,1
"1099127861544476674",0,1
"1099127861544476674",1,41
"1099127861544476674",2,7
"1099127861544476674",3,3
"1099127861544476674",4,3
"1099127861544476674",5,2
"1099127861544476674",6,4
"1099127861544476674",7,2
"1099127861544476674",8,8
"1099127861544476674",9,5
"1099127861544476674",10,2
"1099128415209312256",0,1
"1099128415209312256",1,1
"1099128415209312256",2,1
"1099128415209312256",3,3
"1099128415209312256",4,1
"1099130252314345472",0,1
"1099130252314345472",1,8
"1099130252314345472",2,3
"1099130252314345472",3,7
"1099130252314345472",4,2
"1099130252314345472",5,1
"1099130252314345472",6,1
"1099130252314345472",7,2
"1099131040831098880",0,1
"1099131040831098880",1,66
"1099131040831098880",2,7
"1099131040831098880",3,10
"1099131040831098880",4,6
"1099131615446532097",0,1
"1099131615446532097",1,40
"1099131615446532097",2,3
"1099131615446532097",3,1
"1099131615446532097",4,2
"1099131615446532097",5,3
"1099131649021734912",0,1
"1099131649021734912",1,2
"1099131649021734912",2,1
"1099131649021734912",3,4
"1099132898920169472",0,1
"1099132898920169472",1,3
"1099137869153689600",0,1
"1099137869153689600",1,8
"1099137869153689600",2,1
"1099138724800147456",0,1
"1099138724800147456",1,28
"1099138724800147456",2,4
"1099138724800147456",3,2
"1099139785963139077",0,1
"1099139785963139077",1,4
"1099139785963139077",2,1
"1099140192823324672",0,1
"1099140192823324672",1,6
"1099141333674061824",0,1
"1099141333674061824",1,17
"1099141333674061824",2,6
"1099141333674061824",3,6
"1099141333674061824",4,4
"1099142092843040768",0,1
"1099142092843040768",1,4
"1099145217612152837",0,2
"1099145217612152837",1,4
"1099145217612152837",2,1
"1099149076354846720",0,1
"1099149076354846720",1,6
"1099149525162360832",0,1
"1099149525162360832",1,21
"1099149525162360832",2,33
"1099149525162360832",3,3
"1099150598903980032",0,1
"1099150598903980032",1,1
"1099150598903980032",2,9
"1099152272410300416",0,1
"1099152272410300416",1,3
"1099152272410300416",2,1
"1099152914143006720",0,1
"1099152914143006720",1,6
"1099153807513186309",0,1
"1099153807513186309",1,3
"1099153807513186309",2,1
"1099155959207903232",0,1
"1099155959207903232",1,11
"1099159763424866304",0,1
"1099159763424866304",1,1
"1099159763424866304",2,4
"1099163718674305025",0,1
"1099163718674305025",1,6
"1099163718674305025",2,2
"1099163718674305025",3,1
"1099164343600480256",0,1
"1099164343600480256",1,1
"1099164343600480256",2,1
"1099164574299930624",0,1
"1099164574299930624",1,2
"1099164574299930624",2,2
"1099164574299930624",3,5
"1099164574299930624",4,4
"1099164574299930624",5,2
"1099171499116773376",0,1
"1099171499116773376",1,1
"1099171499116773376",2,2
"1099171499116773376",3,2
"1099171499116773376",4,4
"1099171499116773376",5,3
"1099171499116773376",6,1
"1099171499116773376",7,1
"1099177723442823170",0,1
"1099177723442823170",1,3
"1099177723442823170",2,2
"1099177723442823170",3,3
"1099177723442823170",4,5
"1099177723442823170",5,3
"1099178444863094785",0,1
"1099178444863094785",1,8
"1099178444863094785",2,2
"1099178444863094785",3,1
"1099178444863094785",4,2
"1099183381575880704",0,1
"1099183381575880704",1,5
"1099183729711423488",0,2
"1099183729711423488",1,3
"1099185248020168705",0,1
"1099185248020168705",1,15
"1099185248020168705",2,5
"1099185248020168705",3,4
"1099185248020168705",4,1
"1099185248020168705",5,1
"1099186497943527425",0,1
"1099186497943527425",1,29
"1099186497943527425",2,9
"1099186497943527425",3,12
"1099186497943527425",4,12
"1099186497943527425",5,3
"1099186497943527425",6,1
"1099186741209108480",0,2
"1099186741209108480",1,2
"1099187856889786369",0,1
"1099187856889786369",1,25
"1099187856889786369",2,21
"1099187856889786369",3,17
"1099187856889786369",4,9
"1099187856889786369",5,7
"1099187856889786369",6,2
"1099189538797375488",0,1
"1099189538797375488",1,6
"1099189538797375488",2,8
"1099189538797375488",3,7
"1099189538797375488",4,2
"1099189538797375488",5,4
"1099189538797375488",6,1
"1099189803030073344",0,1
"1099189803030073344",1,1
"1099189803030073344",2,1
"1099189803030073344",3,3
"1099189803030073344",4,3
"1099189803030073344",5,3
"1099189803030073344",6,2
"1099189803030073344",7,3
"1099189803030073344",8,3
"1099189803030073344",9,1
"1099189803030073344",10,2
"1099189803030073344",11,3
"1099189803030073344",12,4
"1099192265103282178",0,1
"1099192265103282178",1,7
"1099192265103282178",2,3
"1099192642594779136",0,1
"1099192642594779136",1,6
"1099192642594779136",2,1
"1099192843904659456",0,1
"1099192843904659456",1,2
"1099192843904659456",2,1
"1099192843904659456",3,2
"1099192843904659456",4,1
"1099194043471343616",0,2
"1099194043471343616",1,22
"1099194043471343616",2,8
"1099194043471343616",3,4
"1099194043471343616",4,3
"1099194043471343616",5,3
"1099200691447320576",0,1
"1099200691447320576",1,3
"1099200691447320576",2,1
"1099203317106962432",0,1
"1099203317106962432",1,18
"1099203317106962432",2,3
"1099203501643714560",0,1
"1099203501643714560",1,5
"1099203501643714560",2,1
"1099203501643714560",3,1
"1099203501643714560",4,1
"1099203501643714560",5,1
"1099203501643714560",6,1
"1099203501643714560",7,2
"1099203501643714560",8,3
"1099203501643714560",9,2
"1099203501643714560",10,2
"1099203501643714560",11,3
"1099203501643714560",12,1
"1099205271644073984",0,1
"1099205271644073984",1,6
"1099208673228816385",0,1
"1099208673228816385",1,6
"1099208673228816385",2,2
"1099209465960845312",0,1
"1099209465960845312",1,1
"1099209465960845312",2,3
"1099209465960845312",3,1
"1099212125111758849",0,1
"1099212125111758849",1,15
"1099212125111758849",2,8
"1099212125111758849",3,3
"1099212125111758849",4,1
"1099214322960662528",0,1
"1099214322960662528",1,7
"1099214322960662528",2,1
"1099215384123604992",0,1
"1099215384123604992",1,4
"1099215384123604992",2,1
"1099218789885829121",0,11
"1099218789885829121",1,15
"1099218789885829121",2,11
"1099218789885829121",3,5
"1099225668544589824",0,1
"1099225668544589824",1,13
"1099225668544589824",2,1
"1099225668544589824",3,1
"1099228248045543424",0,1
"1099228248045543424",1,51
"1099228248045543424",2,13
"1099228248045543424",3,9
"1099228248045543424",4,1
"1099228248045543424",5,1
"1099228298385580033",0,1
"1099228298385580033",1,14
"1099228298385580033",2,6
"1099228382271655936",0,1
"1099228382271655936",1,1
"1099228382271655936",2,1
"1099228382271655936",3,1
"1099228382271655936",4,1
"1099229971904487424",0,1
"1099229971904487424",1,9
"1099229971904487424",2,2
"1099229971904487424",3,5
"1099229971904487424",4,3
"1099229971904487424",5,1
"1099229971904487424",6,1
"1099232400415080448",0,1
"1099232400415080448",1,25
"1099232400415080448",2,17
"1099232400415080448",3,4
"1099232400415080448",4,3
"1099232400415080448",5,1
"1099233734182752256",0,1
"1099233734182752256",1,2
"1099233734182752256",2,4
"1099233734182752256",3,2
"1099234942133915652",0,1
"1099234942133915652",1,44
"1099234942133915652",2,5
"1099234942133915652",3,3
"1099236762482888705",0,1
"1099236762482888705",1,2
"1099236762482888705",2,4
"1099237559375446016",0,1
"1099237559375446016",1,2
"1099237559375446016",2,1
"1099237559375446016",3,3
"1099237559375446016",4,3
"1099238662473175040",0,1
"1099238662473175040",1,1
"1099238662473175040",2,1
"1099238662473175040",3,2
"1099238662473175040",4,1
"1099238662473175040",5,1
"1099238662473175040",6,1
"1099241942452301824",0,1
"1099241942452301824",1,6
"1099242789684953088",0,1
"1099242789684953088",1,62
"1099242789684953088",2,9
"1099242789684953088",3,2
"1099246778484805632",0,1
"1099246778484805632",1,4
"1099247508260298752",0,1
"1099247508260298752",1,44
"1099247508260298752",2,11
"1099247508260298752",3,17
"1099247508260298752",4,1
"1099250880518381569",0,2
"1099250880518381569",1,44
"1099250880518381569",2,11
"1099250880518381569",3,7
"1099250880518381569",4,6
"1099250880518381569",5,2
"1099250880518381569",6,2
"1099253153797734400",0,1
"1099253153797734400",1,4
